tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,cleantext,corrected_numerator,corrected_denominator,timestampn,jpg_url,corrected_name,dog_stage,favorite_count,retweet_count
694183373896572928,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 ,9.0,10,2016-02-01 15:39:48+00:00,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Lola,,3075.0,985.0
694001791655137281,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 ,11.0,10,2016-02-01 03:38:15+00:00,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Chester,,3540.0,1090.0
693942351086120961,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693942351086120961/photo/1,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior ,10.0,10,2016-01-31 23:42:03+00:00,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Kobe,,1807.0,387.0
693647888581312512,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693647888581312512/photo/1,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 ,7.0,10,2016-01-31 04:11:58+00:00,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,None,,2811.0,625.0
693642232151285760,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693642232151285760/photo/1,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly ,9.0,10,2016-01-31 03:49:30+00:00,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Freddery,,2640.0,437.0
693629975228977152,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",This pupper is afraid of its own feet. 12/10 would comfort ,12.0,10,2016-01-31 03:00:47+00:00,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,None,pupper,2555.0,842.0
693622659251335168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693622659251335168/photo/1,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 ,10.0,10,2016-01-31 02:31:43+00:00,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,None,,1613.0,389.0
693590843962331137,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693590843962331137/photo/1,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper ,3.0,10,2016-01-31 00:25:18+00:00,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,Phil,pupper,5278.0,2090.0
693486665285931008,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693486665285931008/video/1,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) ,11.0,10,2016-01-30 17:31:20+00:00,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,Lincoln,,1855.0,667.0
693280720173801472,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693280720173801472/photo/1,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 ,10.0,10,2016-01-30 03:52:58+00:00,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Sadie,,3505.0,1312.0
693262851218264065,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693262851218264065/photo/1,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 ,11.0,10,2016-01-30 02:41:58+00:00,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,None,pupper,2327.0,528.0
693231807727280129,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693231807727280129/photo/1,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh ",9.0,10,2016-01-30 00:38:37+00:00,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,Bodie,,2991.0,775.0
693155686491000832,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker ,12.0,10,2016-01-29 19:36:08+00:00,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Dunkin,,8218.0,3391.0
693109034023534592,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693109034023534592/video/1,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) ",11.0,10,2016-01-29 16:30:45+00:00,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,None,,1795.0,648.0
693095443459342336,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/693095443459342336/photo/1,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper ,10.0,10,2016-01-29 15:36:45+00:00,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Milo,pupper,1956.0,489.0
692919143163629568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692919143163629568/photo/1,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 ,9.0,10,2016-01-29 03:56:12+00:00,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,None,,2776.0,790.0
692905862751522816,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692905862751522816/photo/1,This is Wally. He's being abducted by aliens. 10/10 poor pupper ,10.0,10,2016-01-29 03:03:25+00:00,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Wally,pupper,2546.0,925.0
692901601640583168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692901601640583168/photo/1,"""Fuck the system"" 10/10 ",10.0,10,2016-01-29 02:46:29+00:00,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,None,,1861.0,638.0
692894228850999298,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692894228850999298/photo/1,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy ,10.0,10,2016-01-29 02:17:12+00:00,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,Tupawc,,2377.0,856.0
692828166163931137,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692828166163931137/photo/1,This pupper just descended from heaven. 12/10 can probably fly ,12.0,10,2016-01-28 21:54:41+00:00,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,None,pupper,3011.0,928.0
692752401762250755,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692752401762250755/photo/1,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 ",13.0,10,2016-01-28 16:53:37+00:00,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,None,pupper,7124.0,3845.0
692568918515392513,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug ,12.0,10,2016-01-28 04:44:32+00:00,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,Chester,,4531.0,1626.0
692535307825213440,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692535307825213440/photo/1,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat ,10.0,10,2016-01-28 02:30:58+00:00,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,Amber,,3333.0,1440.0
692530551048294401,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692530551048294401/photo/1,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 ,10.0,10,2016-01-28 02:12:04+00:00,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Cody,,1925.0,441.0
692417313023332352,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692417313023332352/photo/1,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet ,7.0,10,2016-01-27 18:42:06+00:00,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,Herschel,pupper,9726.0,3681.0
692187005137076224,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug ,12.0,10,2016-01-27 03:26:56+00:00,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,a,,2634.0,865.0
692158366030913536,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692158366030913536/photo/1,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup ,10.0,10,2016-01-27 01:33:08+00:00,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,Edgar,,2241.0,840.0
692142790915014657,6.920419346894029e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1",These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy ,13.0,10,2016-01-27 00:31:15+00:00,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,None,,1713.0,415.0
692017291282812928,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/692017291282812928/photo/1,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 ,9.0,10,2016-01-26 16:12:33+00:00,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Kingsley,,2993.0,1007.0
691820333922455552,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691820333922455552/photo/1,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet ,8.0,10,2016-01-26 03:09:55+00:00,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,Brockly,,4120.0,1757.0
691756958957883396,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691756958957883396/photo/1,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 ",10.0,10,2016-01-25 22:58:05+00:00,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,None,,3017.0,1081.0
691675652215414786,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691675652215414786/photo/1,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both ,10.0,10,2016-01-25 17:35:00+00:00,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Richie,,2025.0,533.0
691483041324204033,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup ,5.0,10,2016-01-25 04:49:38+00:00,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,None,,2480.0,596.0
691459709405118465,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle ,12.0,10,2016-01-25 03:16:56+00:00,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Leo,,4234.0,1218.0
691444869282295808,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",This is Bailey. She likes flowers. 12/10 ,12.0,10,2016-01-25 02:17:57+00:00,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bailey,,2762.0,892.0
691416866452082688,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691416866452082688/photo/1,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) ,13.0,10,2016-01-25 00:26:41+00:00,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,None,,20138.0,8106.0
691321916024623104,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691321916024623104/photo/1,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet ,11.0,10,2016-01-24 18:09:23+00:00,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Molly,,2686.0,699.0
691096613310316544,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691096613310316544/photo/1,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both ,11.0,10,2016-01-24 03:14:07+00:00,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,None,,3080.0,935.0
691090071332753408,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/691090071332753408/photo/1,Happy Saturday here's a dog in a mailbox. 12/10 ,12.0,10,2016-01-24 02:48:07+00:00,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,None,,1785.0,356.0
690959652130045952,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers ,11.0,10,2016-01-23 18:09:53+00:00,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,None,,3745.0,1328.0
690938899477221376,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690938899477221376/photo/1,"She thought the sunset was pretty, but I thought she was prettier. 10/10 ",10.0,10,2016-01-23 16:47:25+00:00,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,None,,4303.0,2106.0
690932576555528194,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690932576555528194/photo/1,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 ,12.0,10,2016-01-23 16:22:17+00:00,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,Buddy,,3426.0,1083.0
690735892932222976,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots ,13.0,10,2016-01-23 03:20:44+00:00,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,Peaches,,3944.0,1351.0
690728923253055490,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690728923253055490/photo/1,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 ,8.0,10,2016-01-23 02:53:03+00:00,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,Vinscent,,2264.0,548.0
690690673629138944,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690690673629138944/photo/1,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose ,10.0,10,2016-01-23 00:21:03+00:00,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,Cedrick,,2423.0,846.0
690649993829576704,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690649993829576704/photo/1,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af ,11.0,10,2016-01-22 21:39:24+00:00,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,Hazel,,1364.0,295.0
690597161306841088,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690597161306841088/photo/1,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica ,11.0,10,2016-01-22 18:09:28+00:00,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lolo,,2049.0,638.0
690400367696297985,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690400367696297985/photo/1,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend ",10.0,10,2016-01-22 05:07:29+00:00,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Eriq,,1954.0,479.0
690374419777196032,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690374419777196032/photo/1,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 ,11.0,10,2016-01-22 03:24:22+00:00,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,Phred,,3406.0,909.0
690360449368465409,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690360449368465409/photo/1,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 ,9.0,10,2016-01-22 02:28:52+00:00,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,the,,2755.0,945.0
690248561355657216,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690248561355657216/photo/1,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog ,11.0,10,2016-01-21 19:04:15+00:00,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,Maxwell,,1751.0,436.0
690021994562220032,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690021994562220032/photo/1,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 ",10.0,10,2016-01-21 04:03:58+00:00,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,Geoff,,2905.0,1099.0
690015576308211712,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho ,12.0,10,2016-01-21 03:38:27+00:00,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,None,pupper,2621.0,786.0
690005060500217858,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/690005060500217858/photo/1,"""I'm the only one that ever does anything in this household"" 10/10 ",10.0,10,2016-01-21 02:56:40+00:00,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,None,,3836.0,1788.0
689999384604450816,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689999384604450816/photo/1,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy ,10.0,10,2016-01-21 02:34:07+00:00,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,Covach,,1488.0,396.0
689977555533848577,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689977555533848577/photo/1,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy ,12.0,10,2016-01-21 01:07:23+00:00,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,None,,1428.0,473.0
689905486972461056,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1","Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick ",11.0,10,2016-01-20 20:21:00+00:00,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Gizmo,pupper,2533.0,733.0
689877686181715968,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689877686181715968/photo/1,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working ,9.0,10,2016-01-20 18:30:32+00:00,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Durg,,3156.0,1252.0
689835978131935233,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689835978131935233/photo/1,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 ,11.0,10,2016-01-20 15:44:48+00:00,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,Fynn,,2254.0,798.0
689661964914655233,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689661964914655233/photo/1,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well ,12.0,10,2016-01-20 04:13:20+00:00,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Luca,,3339.0,987.0
689659372465688576,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689659372465688576/photo/1,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky ,8.0,10,2016-01-20 04:03:02+00:00,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,Ricky,,10803.0,4104.0
689623661272240129,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper ,10.0,10,2016-01-20 01:41:08+00:00,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,Lucy,pupper,2328.0,680.0
689599056876867584,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689599056876867584/photo/1,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation ,11.0,10,2016-01-20 00:03:21+00:00,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,None,,12119.0,5869.0
689557536375177216,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689557536375177216/photo/1,Downright majestic af 12/10 ,12.0,10,2016-01-19 21:18:22+00:00,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,None,,2135.0,486.0
689517482558820352,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1",This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup ,12.0,10,2016-01-19 18:39:13+00:00,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,Carl,,3548.0,1519.0
689289219123089408,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/689289219123089408/video/1,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy ,13.0,10,2016-01-19 03:32:10+00:00,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,None,,2351.0,995.0
